"","open","categories","count","long","lat","state","stars","noise","attire"
"600","TRUE","c(""Mexican"", ""Restaurants"")","521","-115.0960591","36.0049896","NV","3.5","loud","casual"
"601","TRUE","c(""Pizza"", ""Restaurants"")","503","-115.119311663153","36.0159696693069","NV","4","average","casual"
"602","TRUE","c(""Tapas Bars"", ""Spanish"", ""Restaurants"")","1234","-115.17575080808","36.1083084843791","NV","4","average","casual"
"603","TRUE","c(""Sandwiches"", ""Bars"", ""Pizza"", ""Nightlife"", ""Restaurants"")","450","-112.1139499","33.7134545","AZ","3.5","average","casual"
"604","TRUE","c(""Burgers"", ""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","364","-111.982113","33.331655","AZ","3.5","average","casual"
"605","TRUE","c(""Bars"", ""Cocktail Bars"", ""Nightlife"", ""Italian"", ""Steakhouses"", ""Restaurants"")","648","-115.191825","36.144269","NV","4","average","casual"
"606","TRUE","c(""Food"", ""Breakfast & Brunch"", ""Coffee & Tea"", ""Sandwiches"", ""Restaurants"")","712","-115.2731257","36.0668593","NV","4.5","average","casual"
"607","TRUE","c(""Sushi Bars"", ""Restaurants"")","369","-115.2799348","36.0529956","NV","3.5","average","casual"
"608","TRUE","c(""Tapas/Small Plates"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","346","-80.84241","35.2286689","NC","4","average","casual"
"609","TRUE","c(""American (New)"", ""Restaurants"")","466","-112.0647949","33.474683","AZ","4","average","casual"
"610","TRUE","c(""Arts & Entertainment"", ""American (New)"", ""Nightlife"", ""Music Venues"", ""Restaurants"")","871","-111.928296378761","33.5020064299153","AZ","3.5","loud","casual"
"611","TRUE","c(""Bars"", ""Mexican"", ""Nightlife"", ""Restaurants"")","913","-112.047393","33.469201","AZ","4.5","average","casual"
"612","TRUE","c(""Breakfast & Brunch"", ""American (New)"", ""Restaurants"")","3014","-115.171244539805","36.11788299478","NV","4","average","casual"
"613","TRUE","c(""Seafood"", ""Steakhouses"", ""Restaurants"")","933","-115.174055099487","36.1079241112865","NV","4.5","average","dressy"
"614","TRUE","c(""Food"", ""Coffee & Tea"", ""Breakfast & Brunch"", ""Vegan"", ""Restaurants"")","398","-111.994904403636","33.3036945899937","AZ","4.5","average","casual"
"615","TRUE","c(""Hotels & Travel"", ""Arts & Entertainment"", ""Casinos"", ""Event Planning & Services"", ""Hotels"")","2988","-115.174642483017","36.1099146155164","NV","4","very_loud","dressy"
"616","TRUE","c(""Hotels & Travel"", ""Car Rental"")","556","-115.174663","36.029492","NV","2",NA,NA
"617","TRUE","c(""Pizza"", ""Restaurants"")","346","-115.289727652125","36.1640989787172","NV","4","average","casual"
"618","TRUE","c(""Day Spas"", ""Beauty & Spas"", ""Hair Removal"", ""Nail Salons"")","404","-115.244075","36.047815","NV","4.5",NA,NA
"619","TRUE","c(""Steakhouses"", ""Restaurants"")","439","-115.144668","36.17062","NV","4.5","average","dressy"
"620","TRUE","c(""Restaurants"", ""Pizza"", ""Italian"")","491","-115.175061689998","36.1076767160086","NV","4","average","casual"
"621","TRUE","c(""Mexican"", ""Vegan"", ""Restaurants"")","392","-115.176019","36.094254","NV","3.5","average","casual"
"622","TRUE","c(""Restaurants"", ""Italian"")","373","-115.28128738002","36.055816820075","NV","3.5","average","casual"
"623","TRUE","c(""Bars"", ""Food"", ""Beer, Wine & Spirits"", ""Nightlife"", ""Gastropubs"", ""Restaurants"")","1136","-115.1738191","36.1071613","NV","3.5","average","casual"
"624","TRUE","c(""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","382","-111.9957489","33.5089872","AZ","3.5","average","casual"
"625","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","334","-112.0284918","33.5104258","AZ","3","average","casual"
"626","TRUE","c(""Bars"", ""Steakhouses"", ""Nightlife"", ""Restaurants"")","310","-112.260761889133","33.5329519271388","AZ","2.5","average","casual"
"627","TRUE","c(""Breakfast & Brunch"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","541","-111.9258402","33.4916179","AZ","3.5","loud","casual"
"628","TRUE","c(""Bakeries"", ""Food"", ""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","564","-115.146236484561","36.1712166157953","NV","4","average","casual"
"629","TRUE","c(""Food"", ""Burgers"", ""Food Trucks"", ""Restaurants"")","356","-115.1534203","36.1658902","NV","4","average","casual"
"630","TRUE","c(""Burgers"", ""Restaurants"")","567","-112.028138","33.510225","AZ","4","average","casual"
"631","TRUE","c(""Mexican"", ""Restaurants"")","416","-115.1744147","36.1277253","NV","4","average","casual"
"632","TRUE","c(""American (New)"", ""Restaurants"")","436","-112.0470847","33.5244309","AZ","4","average","casual"
"633","TRUE","c(""Ramen"", ""Japanese"", ""Restaurants"")","414","-111.9169322","33.4215567","AZ","3.5","average","casual"
"634","TRUE","c(""Restaurants"", ""Italian"")","342","-111.9080449","33.3359104","AZ","4","average","casual"
"635","TRUE","c(""American (New)"", ""Caribbean"", ""Restaurants"")","806","-115.298295021057","36.0771122954093","NV","4.5","average","casual"
"636","TRUE","c(""Hotels & Travel"", ""Arts & Entertainment"", ""Casinos"", ""Event Planning & Services"", ""Hotels"")","1098","-115.170892579166","36.1140241391932","NV","3",NA,NA
"637","TRUE","c(""Bars"", ""Restaurants"", ""Sandwiches"", ""Lounges"", ""American (New)"", ""Nightlife"")","413","-112.073576","33.442484","AZ","3.5","average","casual"
"638","TRUE","c(""Arts & Entertainment"", ""Resorts"", ""Casinos"", ""Event Planning & Services"", ""Hotels & Travel"", ""Hotels"")","468","-111.87235678772","33.5408026635083","AZ","3.5",NA,NA
"639","TRUE","c(""Buffets"", ""Restaurants"")","346","-115.1752403","36.1165658","NV","4","average","casual"
"640","TRUE","c(""Burgers"", ""Restaurants"")","2404","-115.153225035059","36.0427979056495","NV","4","average","casual"
"641","TRUE","c(""Korean"", ""Barbeque"", ""Restaurants"")","572","-115.243738889694","36.0471471940935","NV","4","average","casual"
"642","TRUE","c(""Chinese"", ""Restaurants"")","362","-111.8743599","33.336076","AZ","4","average","casual"
"643","TRUE","c(""Bars"", ""American (New)"", ""Cocktail Bars"", ""Nightlife"", ""Steakhouses"", ""Restaurants"")","959","-115.1744150304","36.109699457047","NV","4","very_loud","dressy"
"644","TRUE","c(""Nightlife"", ""Dance Clubs"")","762","-115.167014280579","36.1268841325825","NV","3.5","very_loud",NA
"645","TRUE","c(""Indian"", ""Buffets"", ""Restaurants"")","425","-111.7877358","33.3916638","AZ","4.5","average","casual"
"646","TRUE","c(""Music Venues"", ""Arts & Entertainment"", ""Nightlife"", ""Dance Clubs"")","527","-115.1658732","36.1268768","NV","4","very_loud","casual"
"647","TRUE","c(""Arts & Entertainment"", ""Performing Arts"")","588","-115.1697555","36.1029162","NV","4",NA,NA
"648","TRUE","c(""Burgers"", ""Hot Dogs"", ""Sandwiches"", ""Restaurants"")","461","-112.134592","33.5958365","AZ","4.5","average","casual"
"649","TRUE","c(""Automotive"", ""Auto Customization"", ""Auto Glass Services"")","301","-115.202074","36.0902552","NV","5",NA,NA
"650","TRUE","c(""Food"", ""Coffee & Tea"", ""American (New)"", ""Breakfast & Brunch"", ""Restaurants"")","617","-115.28962974269","36.164180226585","NV","4","average","casual"
"651","TRUE","c(""Nightlife"", ""Vegetarian"", ""American (New)"", ""Bars"", ""Restaurants"")","569","-115.334386825561","36.1567959454555","NV","4","loud","casual"
"652","TRUE","c(""Korean"", ""Asian Fusion"", ""Mexican"", ""Restaurants"")","1056","-115.206417","36.179939","NV","4.5","average","casual"
"653","TRUE","c(""Bakeries"", ""Food"", ""Sandwiches"", ""Restaurants"")","489","-115.192033683014","36.1261442950385","NV","3","average","casual"
"654","TRUE","c(""Ramen"", ""Japanese"", ""Restaurants"")","1674","-115.2096534","36.1270432","NV","4","average","casual"
"655","TRUE","c(""Hotels & Travel"", ""Event Planning & Services"", ""Hotels"")","442","-115.154112","36.107386","NV","3",NA,NA
"656","TRUE","c(""Caterers"", ""Event Planning & Services"", ""Barbeque"", ""Restaurants"")","398","-112.092428","33.683323","AZ","4","average","casual"
"657","TRUE","c(""Italian"", ""Pizza"", ""Chicken Wings"", ""Restaurants"")","380","-115.198971","36.130804","NV","4","average","casual"
"658","TRUE","c(""Vietnamese"", ""Restaurants"")","612","-115.1977704","36.1269341","NV","3.5","average","casual"
"659","TRUE","c(""Food"", ""Burgers"", ""Food Trucks"", ""Restaurants"")","342","-115.136389","36.175","NV","4","average","casual"
"660","TRUE","c(""Beauty & Spas"", ""Nail Salons"")","315","-115.243850587646","36.0496697728003","NV","3.5",NA,NA
"661","TRUE","c(""Food"", ""Hot Dogs"", ""American (New)"", ""Food Trucks"", ""Restaurants"")","303","-112.0722006","33.4589187","AZ","4.5","average","casual"
"662","TRUE","c(""Bars"", ""Seafood"", ""Nightlife"", ""American (New)"", ""Sports Bars"", ""Restaurants"")","399","-115.175287546542","36.0661824638786","NV","3","average","casual"
"663","TRUE","c(""American (New)"", ""Restaurants"")","614","-89.38207","43.075721","WI","4","average","casual"
"664","TRUE","c(""Arts & Entertainment"", ""Performing Arts"", ""Nightlife"", ""Comedy Clubs"")","392","-111.9256584","33.5108302","AZ","4","average",NA
"665","TRUE","c(""Food"", ""Tea Rooms"", ""Japanese"", ""Restaurants"")","351","-112.0655423","33.4492979","AZ","4","quiet","casual"
"666","TRUE","c(""Chicken Shop"", ""Fast Food"", ""Comfort Food"", ""Restaurants"")","566","-115.2453617","36.1618764","NV","4.5","average","casual"
"667","TRUE","c(""Tapas/Small Plates"", ""Spanish"", ""Restaurants"")","322","-111.928574","33.498914","AZ","3.5","average","casual"
"668","TRUE","c(""Hotels & Travel"", ""Airlines"", ""Transportation"")","599","-115.1537389","36.0839998","NV","1.5",NA,NA
"669","TRUE","c(""Mexican"", ""Restaurants"")","913","-115.126522","36.158457","NV","4.5","average","casual"
"670","TRUE","c(""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","410","-112.068359","33.457863","AZ","4","average","casual"
"671","TRUE","c(""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","462","-115.278523","36.057847","NV","3.5","average","casual"
"672","TRUE","c(""Thai"", ""Restaurants"")","301","-111.7528848","33.3776903","AZ","4","average","casual"
"673","TRUE","c(""Mexican"", ""Restaurants"")","322","-111.976783848503","33.6758838863349","AZ","2.5","loud","casual"
"674","TRUE","c(""Pubs"", ""Bars"", ""Nightlife"", ""Sports Bars"")","352","-115.269099123191","36.0560044590678","NV","3.5","average",NA
"675","TRUE","c(""Barbeque"", ""Chinese"", ""Restaurants"")","370","-115.224121094872","36.1278838165181","NV","4","average","casual"
"676","TRUE","c(""Restaurants"", ""Pizza"", ""Italian"")","445","-115.1696112","36.1214517","NV","3.5","average","casual"
"677","TRUE","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","528","-115.171432448184","36.1098235107874","NV","3","loud","casual"
"678","TRUE","c(""Breakfast & Brunch"", ""American (Traditional)"", ""Diners"", ""Restaurants"")","307","-80.8521952","35.2195","NC","3.5","average","casual"
"679","TRUE","c(""Burgers"", ""American (Traditional)"", ""Restaurants"")","323","-79.925347","40.459918","PA","3.5","average","casual"
"680","TRUE","c(""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","904","-115.2598768","36.2037425","NV","4","average","casual"
"681","TRUE","c(""Burgers"", ""Sushi Bars"", ""Asian Fusion"", ""Restaurants"")","963","-80.8285434","35.1526108","NC","4","loud","casual"
"682","TRUE","c(""Seafood"", ""Restaurants"")","335","-115.119895","36.1129986","NV","4","average","casual"
"683","TRUE","c(""Thai"", ""Restaurants"")","400","-115.192834","36.144252","NV","4","average","casual"
"684","TRUE","c(""Wine Bars"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","393","-112.027493778574","33.5102336367035","AZ","4","average","casual"
"685","TRUE","c(""Food"", ""Coffee & Tea"", ""American (New)"", ""Breakfast & Brunch"", ""Restaurants"")","364","-112.0677835","33.4583561","AZ","4","average","casual"
"686","TRUE","c(""Italian"", ""Pizza"", ""Restaurants"")","466","-115.2979189","36.1121198","NV","4.5","average","casual"
"687","TRUE","c(""Food"", ""Ice Cream & Frozen Yogurt"", ""Breakfast & Brunch"", ""Creperies"", ""Restaurants"")","335","-115.1092524","36.0009089","NV","4.5","average","casual"
"688","TRUE","c(""American (New)"", ""Restaurants"")","635","-112.0012935","33.4951414","AZ","4","average","casual"
"689","TRUE","c(""Bakeries"", ""Food"", ""French"", ""Restaurants"")","451","-115.2857965976","36.1580257430196","NV","4.5","average","casual"
"690","TRUE","c(""Burgers"", ""American (Traditional)"", ""Salad"", ""Restaurants"")","460","-80.8673698","35.229054","NC","4","average","casual"
"691","TRUE","c(""Burgers"", ""Breakfast & Brunch"", ""Salad"", ""Restaurants"")","352","-111.842586","33.299873","AZ","4","average","casual"
"692","TRUE","c(""Breakfast & Brunch"", ""Steakhouses"", ""American (Traditional)"", ""Restaurants"")","773","-115.2063412","35.9949737","NV","4","average","casual"
"693","TRUE","c(""Breakfast & Brunch"", ""American (Traditional)"", ""Mexican"", ""Restaurants"")","552","-115.1169844","36.009253","NV","3.5","average","casual"
"694","TRUE","c(""Vegetarian"", ""American (New)"", ""Vegan"", ""Restaurants"")","616","-111.924497479714","33.6242634124035","AZ","4","average","casual"
"695","TRUE","c(""Massage"", ""Beauty & Spas"")","306","-115.2418918","36.1129893","NV","4",NA,NA
"696","TRUE","c(""Local Services"", ""Mobile Phone Repair"", ""IT Services & Computer Repair"", ""Electronics Repair"")","498","-115.132222403535","36.1013877464195","NV","4.5",NA,NA
"697","TRUE","c(""Food"", ""Coffee & Tea"", ""Breakfast & Brunch"", ""Diners"", ""Restaurants"")","379","-111.978579","33.677854","AZ","3.5","average","casual"
"698","TRUE","c(""Arts & Entertainment"", ""Cinema"")","384","-111.924285","33.624976","AZ","4","quiet","casual"
"699","TRUE","c(""Burgers"", ""American (Traditional)"", ""Restaurants"")","2130","-115.1738726","36.1097544","NV","4","average","casual"
"700","TRUE","c(""Bars"", ""Wine Bars"", ""Cocktail Bars"", ""Nightlife"", ""American (New)"", ""Restaurants"")","309","-89.3810119","43.0742365","WI","4","loud","casual"
"701","TRUE","c(""Burgers"", ""Fast Food"", ""Restaurants"")","597","-115.1747074","36.0113116","NV","3.5","average","casual"
"702","TRUE","c(""Burgers"", ""American (New)"", ""Restaurants"")","527","-115.17075959375","36.1233678057961","NV","3","average","casual"
"703","TRUE","c(""Buffets"", ""Restaurants"")","4558","-115.175163842358","36.1098756592764","NV","3.5","average","casual"
"704","TRUE","c(""Bars"", ""Nightlife"", ""Lounges"")","802","-115.173179007687","36.1100836838322","NV","4","average",NA
"705","TRUE","c(""Tapas/Small Plates"", ""Spanish"", ""Restaurants"")","847","-115.1738726","36.1097544","NV","3.5","loud","casual"
"706","TRUE","c(""Mexican"", ""Chinese"", ""Restaurants"")","1023","-115.174813739713","36.1098709067244","NV","3","average","casual"
"707","TRUE","c(""Music Venues"", ""Arts & Entertainment"", ""Nightlife"", ""Dance Clubs"")","1872","-115.173874","36.109779","NV","3.5","very_loud",NA
"708","TRUE","c(""Greek"", ""Restaurants"")","678","-115.173887","36.109883","NV","4","average","dressy"
"709","TRUE","c(""Pizza"", ""Restaurants"")","2758","-115.176315898214","36.1099136471352","NV","4","average","casual"
"710","TRUE","c(""American (Traditional)"", ""Sushi Bars"", ""Japanese"", ""Restaurants"")","501","-115.174620039761","36.1097998802285","NV","3.5","average","casual"
"711","TRUE","c(""American (Traditional)"", ""Restaurants"")","499","-115.1731471","36.1098769","NV","3.5","average","casual"
"712","TRUE","c(""American (New)"", ""Sandwiches"", ""Restaurants"")","506","-111.9276907","33.4993828","AZ","4","average","casual"
"713","TRUE","c(""Burgers"", ""Bars"", ""Pizza"", ""Nightlife"", ""Restaurants"")","308","-80.0024463","40.4400929","PA","4","average","casual"
"714","TRUE","c(""Gastropubs"", ""American (New)"", ""Salad"", ""Restaurants"")","1171","-111.927963","33.49821","AZ","4.5","average","casual"
"715","TRUE","c(""Tapas Bars"", ""Restaurants"")","406","-115.164896","36.129868","NV","4","average","casual"
"716","TRUE","character(0)","356","-115.27785","36.135543","NV","5",NA,NA
"717","TRUE","c(""Fashion"", ""Shopping"")","566","-115.175035111606","36.1187138428536","NV","4",NA,NA
"718","TRUE","c(""Burgers"", ""American (New)"", ""Restaurants"")","377","-79.8930872","40.4891418","PA","4","average","casual"
"719","TRUE","c(""Coffee & Tea"", ""Food"", ""Breakfast & Brunch"", ""Bars"", ""Wine Bars"", ""Nightlife"", ""Restaurants"")","385","-112.013492785083","33.5834963362894","AZ","4","average","casual"
"720","TRUE","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","938","-112.0734243","33.4473359","AZ","4","average","casual"
"721","TRUE","c(""Italian"", ""Pizza"", ""Restaurants"")","339","-115.3250841","36.1248839","NV","4","average","casual"
"722","TRUE","c(""Food"", ""Coffee & Tea"")","306","-80.8379816","35.2277626","NC","4.5",NA,NA
"723","TRUE","c(""Breakfast & Brunch"", ""American (New)"", ""Gluten-Free"", ""Restaurants"")","302","-88.2437014010354","40.1183795242346","IL","3.5","average","casual"
"724","TRUE","c(""Pizza"", ""Restaurants"")","354","-115.2437121","36.0582387","NV","4","average","casual"
"725","TRUE","c(""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","360","-111.8753357","33.2770025","AZ","3.5","average","casual"
"726","TRUE","c(""Cambodian"", ""Restaurants"")","305","-112.0535864","33.4948509","AZ","4.5","quiet","casual"
"727","TRUE","c(""Music Venues"", ""Arts & Entertainment"", ""Nightlife"", ""Dance Clubs"")","361","-115.172601677477","36.1124340071961","NV","3","very_loud",NA
"728","TRUE","c(""Tapas Bars"", ""Japanese"", ""Restaurants"")","362","-115.2249961","36.0698545","NV","4","average","casual"
"729","TRUE","c(""Vietnamese"", ""Restaurants"")","436","-112.064757","33.4719849","AZ","3.5","average","casual"
"730","TRUE","c(""Pubs"", ""Irish"", ""Nightlife"", ""Bars"", ""Restaurants"")","596","-115.175383","36.093647","NV","4","average","casual"
"731","TRUE","c(""Cajun/Creole"", ""Restaurants"")","308","-80.002765","40.4410376","PA","3.5","average","casual"
"732","TRUE","c(""Sandwiches"", ""Bars"", ""Pizza"", ""Nightlife"", ""Restaurants"")","361","-111.940247586303","33.4230242165249","AZ","3.5","average","casual"
"733","TRUE","c(""Arts & Entertainment"", ""Performing Arts"")","1129","-115.17434770636","36.1139645170434","NV","4.5",NA,NA
"734","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","1261","-115.208877933174","36.0950586541056","NV","4","average","casual"
"735","TRUE","c(""Bars"", ""Breakfast & Brunch"", ""Pubs"", ""Nightlife"", ""American (New)"", ""Restaurants"")","760","-112.07341192283","33.513697188158","AZ","4","average","casual"
"736","TRUE","c(""Breakfast & Brunch"", ""Cafes"", ""Restaurants"")","561","-111.899636","33.554825","AZ","4.5","average","casual"
"737","TRUE","c(""Food"", ""Ice Cream & Frozen Yogurt"", ""Coffee & Tea"", ""Desserts"")","477","-112.073389423228","33.5135036415709","AZ","4.5","average","casual"
"738","TRUE","c(""Indian"", ""Restaurants"")","311","-115.1186899","36.016349","NV","4","quiet","casual"
"739","TRUE","c(""Thai"", ""Japanese"", ""Chinese"", ""Restaurants"")","483","-115.278458","36.134956","NV","4.5","average","casual"
"740","TRUE","c(""Barbeque"", ""Restaurants"")","713","-80.81488","35.221008","NC","4","average","casual"
"741","TRUE","c(""Venezuelan"", ""Latin American"", ""Restaurants"")","806","-115.152545480184","36.1512686085183","NV","4.5","average","casual"
"742","TRUE","c(""Greek"", ""Mediterranean"", ""Diners"", ""Restaurants"")","499","-115.041651831216","36.0555174045027","NV","4.5","average","casual"
"743","TRUE","c(""Asian Fusion"", ""Chinese"", ""Restaurants"")","536","-115.2099776","36.1265042","NV","4","average","casual"
"744","TRUE","c(""Food"", ""Italian"", ""Coffee & Tea"", ""Cafes"", ""Restaurants"")","316","-115.286719","36.167315","NV","4","average","casual"
"745","TRUE","c(""Steakhouses"", ""American (New)"", ""Restaurants"")","980","-80.0011037907791","40.4431445862832","PA","4","average","casual"
"746","TRUE","c(""Indian"", ""Pakistani"", ""Halal"", ""Restaurants"")","316","-111.9199826","33.4153102","AZ","3.5","average","casual"
"747","TRUE","c(""Breakfast & Brunch"", ""Creperies"", ""Restaurants"")","699","-115.117099","36.016494","NV","4.5","average","casual"
"748","TRUE","c(""Cajun/Creole"", ""Seafood"", ""Restaurants"")","478","-115.1940752","36.1264205","NV","4","loud","casual"
"749","TRUE","c(""Arts & Entertainment"", ""Music Venues"", ""Bars"", ""Nightlife"", ""American (New)"", ""Restaurants"")","321","-112.0742715","33.4475173","AZ","3.5","loud","casual"
"750","TRUE","c(""Waxing"", ""Beauty & Spas"", ""Hair Removal"")","347","-115.243624","36.049654","NV","4.5",NA,NA
"751","TRUE","c(""Mexican"", ""Restaurants"")","1236","-115.1645622","36.1314967","NV","4.5","average","casual"
"752","TRUE","c(""Restaurants"", ""Italian"")","366","-111.924332","33.4947102","AZ","4.5","average","casual"
"753","TRUE","c(""Burgers"", ""American (Traditional)"", ""Mexican"", ""Restaurants"")","577","-111.995703477307","33.6399134922112","AZ","4.5","average","casual"
"754","TRUE","c(""Bars"", ""Mexican"", ""Music Venues"", ""Arts & Entertainment"", ""Nightlife"", ""Lounges"", ""Restaurants"")","365","-112.0766916","33.4517763","AZ","4.5","loud","casual"
"755","TRUE","c(""Breakfast & Brunch"", ""American (New)"", ""Restaurants"")","450","-111.9404992","33.4271986","AZ","4","average","casual"
"756","TRUE","c(""Mexican"", ""Restaurants"")","324","-88.238918","40.110373","IL","4.5","loud","casual"
"757","TRUE","c(""Seafood"", ""Restaurants"")","685","-115.172234076407","36.1056748276455","NV","3.5","average","casual"
"758","TRUE","c(""Korean"", ""Hot Dogs"", ""Asian Fusion"", ""Restaurants"")","557","-115.2982993","36.1470835","NV","4.5","average","casual"
"759","TRUE","c(""Breakfast & Brunch"", ""American (New)"", ""Restaurants"")","426","-115.1463616","36.1716577","NV","3.5","average","casual"
"760","TRUE","c(""American (New)"", ""Restaurants"")","651","-115.162421150698","36.1318966938805","NV","4","quiet","dressy"
"761","TRUE","c(""Food"", ""Bakeries"", ""Coffee & Tea"", ""Vegan"", ""Restaurants"")","306","-112.065431","33.469968","AZ","4.5","average","casual"
"762","TRUE","c(""Vegetarian"", ""Vegan"", ""Restaurants"")","430","-112.065474","33.47014","AZ","4.5","average","casual"
"763","TRUE","c(""Thai"", ""Restaurants"")","844","-115.139880088836","36.1688018067162","NV","4","average","casual"
"764","TRUE","c(""Burgers"", ""American (Traditional)"", ""Restaurants"")","584","-115.140846252441","36.1700553894043","NV","3","average","casual"
"765","TRUE","c(""Steakhouses"", ""Sushi Bars"", ""Japanese"", ""Restaurants"")","332","-115.2084753","36.0336846","NV","4","average","casual"
"766","TRUE","c(""American (Traditional)"", ""Restaurants"")","362","-111.905558109283","33.4330350801733","AZ","3.5","average","casual"
"767","TRUE","c(""Food"", ""Juice Bars & Smoothies"", ""American (New)"", ""Restaurants"")","482","-115.1192573","36.0262317","NV","4","average","casual"
"768","TRUE","c(""Steakhouses"", ""Seafood"", ""Restaurants"", ""Brazilian"")","687","-115.157157182693","36.1147454654751","NV","4.5","average","casual"
"769","TRUE","c(""Seafood"", ""Cajun/Creole"", ""Restaurants"")","624","-115.209365","36.118178","NV","4","average","casual"
"770","TRUE","c(""Restaurants"", ""Pizza"", ""Italian"")","389","-111.994918930164","33.5090310836501","AZ","4","average","casual"
"771","TRUE","c(""American (New)"", ""Restaurants"")","319","-79.953151","40.442777","PA","3.5","average","casual"
"772","TRUE","c(""Arts & Entertainment"", ""Cinema"")","500","-111.894766598404","33.6273043125159","AZ","3.5","average","casual"
"773","TRUE","c(""Food"", ""Breweries"", ""American (New)"", ""Restaurants"")","750","-111.975898","33.495018","AZ","4","average","casual"
"774","TRUE","c(""Pizza"", ""Restaurants"")","396","-115.120915092068","36.2401921665352","NV","4.5","average","casual"
"775","TRUE","c(""Day Spas"", ""Massage"", ""Beauty & Spas"")","322","-115.2095854","36.1262105","NV","4",NA,NA
"776","TRUE","c(""Breakfast & Brunch"", ""American (Traditional)"", ""Restaurants"")","529","-115.241856212541","36.0621940089209","NV","4.5","average","casual"
"777","TRUE","c(""Bars"", ""Restaurants"", ""Wine Bars"", ""Nightlife"", ""Italian"", ""Pizza"")","443","-115.3115031","36.1588974","NV","4","average","casual"
"778","TRUE","c(""Burgers"", ""Soul Food"", ""Barbeque"", ""Restaurants"")","1474","-115.177114","36.131979","NV","4.5","average","casual"
"779","TRUE","c(""Gastropubs"", ""Restaurants"")","503","-115.1696112","36.1214517","NV","3.5","average","casual"
"780","TRUE","c(""Mexican"", ""Restaurants"")","498","-111.928574","33.498914","AZ","3.5","average","casual"
"781","TRUE","c(""American (New)"", ""Restaurants"")","316","-111.8990372","33.5551911","AZ","4","average","casual"
"782","TRUE","c(""Bars"", ""Restaurants"", ""Nightlife"", ""Lounges"", ""Italian"")","396","-115.1765221","36.1130109","NV","3.5","very_loud","dressy"
"783","TRUE","c(""Breakfast & Brunch"", ""Cafes"", ""Restaurants"")","826","-115.2614822","36.1136569","NV","4","average","casual"
"784","TRUE","c(""Nightlife"", ""Dance Clubs"")","406","-115.1740737","36.1211955","NV","3","very_loud",NA
"785","TRUE","c(""Seafood"", ""Dim Sum"", ""Chinese"", ""Restaurants"")","326","-115.189182093209","36.1174419806788","NV","3.5","average","casual"
"786","TRUE","c(""Restaurants"", ""Pizza"", ""Italian"")","317","-112.0377579","33.5078414","AZ","3.5","average","casual"
"787","TRUE","c(""Italian"", ""Bars"", ""Pizza"", ""Nightlife"", ""Restaurants"")","343","-115.174098","36.09128","NV","3.5","average","casual"
"788","TRUE","c(""Car Wash"", ""Automotive"", ""American (New)"", ""Barbeque"", ""Restaurants"")","487","-111.879257202148","33.6393699645996","AZ","4","average","casual"
"789","TRUE","c(""Food"", ""Coffee & Tea"")","579","-115.1357578","36.0350856","NV","4.5","average","casual"
"790","TRUE","c(""Beauty & Spas"", ""Hair Removal"", ""Nail Salons"")","310","-115.117155","36.0146273","NV","4.5",NA,NA
"791","TRUE","c(""Museums"", ""Arts & Entertainment"")","461","-115.1412425","36.1728146","NV","4.5",NA,NA
"792","TRUE","c(""Breakfast & Brunch"", ""Cafes"", ""American (Traditional)"", ""Restaurants"")","316","-111.989065080704","33.5995583196649","AZ","3.5","average","casual"
"793","TRUE","c(""Ramen"", ""Japanese"", ""Restaurants"")","789","-115.2017756","36.1265262","NV","4","average","casual"
"794","TRUE","c(""Bars"", ""Breakfast & Brunch"", ""Wine Bars"", ""Nightlife"", ""Italian"", ""Restaurants"")","562","-111.7899116","33.3551173","AZ","4.5","average","casual"
"795","TRUE","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","551","-115.281096696854","36.1144681157403","NV","4","average","casual"
"796","TRUE","c(""Mexican"", ""Restaurants"")","391","-111.9244742","33.6255675","AZ","4","average","casual"
"797","TRUE","c(""Hotels & Travel"", ""Event Planning & Services"", ""Hotels"")","565","-115.1691841","36.1084415","NV","3.5",NA,NA
"798","TRUE","c(""Bars"", ""Nightlife"", ""Barbeque"", ""Restaurants"")","328","-79.9240576056013","40.4629577488059","PA","3.5","average","casual"
"799","TRUE","c(""Buffets"", ""Restaurants"")","530","-115.082654","36.1551211","NV","3","loud","casual"
"800","TRUE","c(""Steakhouses"", ""Restaurants"")","2139","-115.171270357431","36.1128823357337","NV","4","average","dressy"
